driving, 5610, 147991, 112324.09582242751,5,80
walking, 104666, 136008, 112324.09582242751,5,80
transit, 11636, 179870, 112324.09582242751,5,80
driving, 30966, 929477, 686347.7040914849,5,81
walking, 641141, 841218, 686347.7040914849,5,81
transit, 24298, 981401, 686347.7040914849,5,81
driving, 29136, 875405, 710066.2089995075,6,7
walking, 581775, 782814, 710066.2089995075,6,7
transit, 18166, 879525, 710066.2089995075,6,7
driving, 26516, 822522, 584879.5562403877,6,8
walking, 505332, 673075, 584879.5562403877,6,8
transit, 26932, 1170853, 584879.5562403877,6,8
driving, 11798, 347817, 275977.35095012165,6,9
walking, 231366, 311949, 275977.35095012165,6,9
transit, 15045, 520199, 275977.35095012165,6,9
driving, 4590, 104121, 96993.52392439813,6,10
walking, 80359, 107699, 96993.52392439813,6,10
transit, 9039, 151643, 96993.52392439813,6,10
driving, 14174, 382735, 283020.06548381277,6,11
walking, 266838, 359014, 283020.06548381277,6,11
transit, 19094, 656365, 283020.06548381277,6,11
driving, 18194, 532485, 471668.68900558486,6,12
walking, 386832, 521633, 471668.68900558486,6,12
transit, 17590, 575809, 471668.68900558486,6,12
driving, 20722, 600282, 508409.40968734195,6,13
walking, 410730, 553185, 508409.40968734195,6,13
transit, 17960, 648684, 508409.40968734195,6,13
driving, 22071, 668883, 498449.4759594751,6,14
walking, 421698, 566544, 498449.4759594751,6,14
transit, 23826, 917217, 498449.4759594751,6,14
driving, 34235, 1051366, 743255.7025126786,6,15
walking, 652677, 864520, 743255.7025126786,6,15
transit, 28250, 1245011, 743255.7025126786,6,15
driving, 3990, 91828, 80402.12268632073,6,16
walking, 65938, 87861, 80402.12268632073,6,16
transit, 3418, 88797, 80402.12268632073,6,16
driving, 11677, 298269, 255800.52709975414,6,17
walking, 215385, 287114, 255800.52709975414,6,17
transit, 17792, 399125, 255800.52709975414,6,17
driving, 26652, 797859, 604390.1516091912,6,18
walking, 504629, 673519, 604390.1516091912,6,18
transit, 22833, 991932, 604390.1516091912,6,18
driving, 21094, 636194, 496023.93074355804,6,19
walking, 405965, 546188, 496023.93074355804,6,19
transit, 17901, 715434, 496023.93074355804,6,19
driving, 7158, 187379, 157644.95001975345,6,20
walking, 127137, 171307, 157644.95001975345,6,20
transit, 5945, 185480, 157644.95001975345,6,20
driving, 17734, 533535, 389162.34368291777,6,21
walking, 322073, 428438, 389162.34368291777,6,21
transit, 25042, 574086, 389162.34368291777,6,21
driving, 17937, 505975, 411825.2132305942,6,22
walking, 331685, 446864, 411825.2132305942,6,22
transit, 17203, 562403, 411825.2132305942,6,22
driving, 13223, 324854, 262886.4553843467,6,23
walking, 213894, 286334, 262886.4553843467,6,23
transit, 27995, 512489, 262886.4553843467,6,23
driving, 31282, 969461, 682437.848922065,6,24
walking, 595178, 789839, 682437.848922065,6,24
transit, 27975, 1214129, 682437.848922065,6,24
driving, 28055, 872185, 594334.4948775125,6,25
walking, 526780, 692431, 594334.4948775125,6,25
transit, 25020, 1121845, 594334.4948775125,6,25
driving, 7947, 213254, 169611.39578286515,6,26
walking, 140313, 189284, 169611.39578286515,6,26
transit, 8800, 200334, 169611.39578286515,6,26
driving, 22675, 677104, 520139.1309206839,6,27
walking, 437075, 584565, 520139.1309206839,6,27
driving, 23705, 716558, 610941.5274383354,6,28
walking, 493025, 668343, 610941.5274383354,6,28
transit, 21570, 750459, 610941.5274383354,6,28
driving, 23638, 689651, 518610.08758661564,6,29
walking, 428175, 572673, 518610.08758661564,6,29
transit, 19832, 858575, 518610.08758661564,6,29
driving, 24417, 736524, 572991.7381475806,6,30
walking, 469929, 631809, 572991.7381475806,6,30
transit, 20015, 803815, 572991.7381475806,6,30
driving, 10854, 295009, 236333.29717089995,6,31
walking, 194588, 261202, 236333.29717089995,6,31
transit, 14027, 351724, 236333.29717089995,6,31
driving, 12067, 338201, 270567.46599554736,6,32
walking, 219354, 296050, 270567.46599554736,6,32
transit, 12397, 309523, 270567.46599554736,6,32
driving, 28606, 860014, 670553.6252330532,6,33
walking, 552672, 745014, 670553.6252330532,6,33
transit, 22078, 987928, 670553.6252330532,6,33
driving, 13069, 384311, 314409.68238660885,6,34
walking, 254093, 341560, 314409.68238660885,6,34
transit, 16485, 568777, 314409.68238660885,6,34
driving, 25454, 794338, 613496.0563329114,6,35
walking, 520837, 699498, 613496.0563329114,6,35
transit, 31139, 1328105, 613496.0563329114,6,35
driving, 12888, 377868, 335242.151246951,6,36
walking, 271755, 366979, 335242.151246951,6,36
transit, 11231, 432662, 335242.151246951,6,36
driving, 24754, 752106, 600153.6432527584,6,37
walking, 483713, 652805, 600153.6432527584,6,37
transit, 19135, 758925, 600153.6432527584,6,37
driving, 20972, 609678, 518649.4973067233,6,38
walking, 419540, 564800, 518649.4973067233,6,38
transit, 19761, 658642, 518649.4973067233,6,38
driving, 14265, 398141, 342119.31319362856,6,39
walking, 277012, 373224, 342119.31319362856,6,39
transit, 11680, 438201, 342119.31319362856,6,39
driving, 21118, 611672, 519193.35990357446,6,40
walking, 419724, 565052, 519193.35990357446,6,40
transit, 20506, 661841, 519193.35990357446,6,40
driving, 12302, 341189, 277430.16232563514,6,41
walking, 224227, 302911, 277430.16232563514,6,41
driving, 37177, 1137863, 781129.1586397636,6,42
walking, 710889, 935033, 781129.1586397636,6,42
transit, 63930, 1447277, 781129.1586397636,6,42
driving, 12923, 377180, 326004.85505410895,6,43
walking, 264453, 357308, 326004.85505410895,6,43
transit, 11636, 439382, 326004.85505410895,6,43
driving, 29854, 913864, 614712.1186348522,6,44
walking, 539993, 716205, 614712.1186348522,6,44
transit, 24119, 1088734, 614712.1186348522,6,44
driving, 7646, 218129, 159653.0520420678,6,45
walking, 126850, 170219, 159653.0520420678,6,45
transit, 9290, 297575, 159653.0520420678,6,45
driving, 13603, 391470, 336035.2720660074,6,46
walking, 272579, 367659, 336035.2720660074,6,46
transit, 11597, 437456, 336035.2720660074,6,46
driving, 18256, 556613, 445736.8803568901,6,47
walking, 366120, 500337, 445736.8803568901,6,47
transit, 26209, 823560, 445736.8803568901,6,47
driving, 6556, 142428, 120809.56841147912,6,48
walking, 101036, 136298, 120809.56841147912,6,48
transit, 11724, 181359, 120809.56841147912,6,48
driving, 20610, 597806, 483166.5686583911,6,49
walking, 404441, 544325, 483166.5686583911,6,49
transit, 24598, 766830, 483166.5686583911,6,49
driving, 13998, 387300, 340118.0570942889,6,50
walking, 275747, 371607, 340118.0570942889,6,50
transit, 11788, 435642, 340118.0570942889,6,50
driving, 12740, 360021, 299375.94882941974,6,51
walking, 240359, 325320, 299375.94882941974,6,51
transit, 15715, 338471, 299375.94882941974,6,51
driving, 13738, 383627, 335042.57519107824,6,52
walking, 271928, 366601, 335042.57519107824,6,52
transit, 12444, 439010, 335042.57519107824,6,52
driving, 36407, 1125839, 788294.4882062828,6,53
walking, 708865, 933636, 788294.4882062828,6,53
transit, 32888, 1380856, 788294.4882062828,6,53
driving, 22775, 645267, 513133.7453989171,6,54
walking, 419796, 564794, 513133.7453989171,6,54
transit, 30848, 763118, 513133.7453989171,6,54
driving, 20548, 501423, 364841.7793449604,6,55
walking, 315660, 417957, 364841.7793449604,6,55
driving, 3412, 64052, 49673.77627824773,6,56
walking, 44457, 60099, 49673.77627824773,6,56
transit, 4232, 62450, 49673.77627824773,6,56
driving, 36434, 1117628, 783698.1397039728,6,57
walking, 700967, 923299, 783698.1397039728,6,57
transit, 32024, 1369810, 783698.1397039728,6,57
driving, 38916, 1139714, 719767.9722103559,6,58
walking, 658382, 857104, 719767.9722103559,6,58
driving, 9310, 231822, 210295.79595410556,6,59
walking, 169285, 226711, 210295.79595410556,6,59
transit, 11146, 251333, 210295.79595410556,6,59
driving, 26395, 786801, 558955.7532864871,6,60
walking, 485568, 649067, 558955.7532864871,6,60
transit, 24444, 963853, 558955.7532864871,6,60
driving, 20851, 606474, 516090.0973068036,6,61
walking, 417437, 562006, 516090.0973068036,6,61
transit, 23737, 660156, 516090.0973068036,6,61
driving, 9814, 261623, 202858.80994060496,6,62
walking, 166031, 225191, 202858.80994060496,6,62
driving, 14343, 400423, 353529.3898134506,6,63
walking, 287174, 386941, 353529.3898134506,6,63
transit, 11624, 442129, 353529.3898134506,6,63
driving, 17703, 522032, 438365.8580468182,6,64
walking, 350136, 473555, 438365.8580468182,6,64
transit, 18168, 596938, 438365.8580468182,6,64
driving, 7117, 171068, 149001.98032534053,6,65
walking, 122810, 164620, 149001.98032534053,6,65
transit, 8374, 185819, 149001.98032534053,6,65
driving, 19035, 544970, 461215.6630585457,6,66
walking, 373539, 504272, 461215.6630585457,6,66
transit, 20061, 577633, 461215.6630585457,6,66
driving, 34151, 1049356, 741377.8533090522,6,67
walking, 651258, 862596, 741377.8533090522,6,67
transit, 28981, 1240294, 741377.8533090522,6,67
driving, 12513, 367557, 333749.14590328606,6,68
walking, 270269, 364735, 333749.14590328606,6,68
transit, 11030, 434744, 333749.14590328606,6,68
driving, 13429, 384657, 339182.6967378774,6,69
walking, 275449, 371966, 339182.6967378774,6,69
transit, 10824, 429895, 339182.6967378774,6,69
driving, 5630, 143742, 129847.51203390112,6,70
walking, 104523, 140871, 129847.51203390112,6,70
transit, 13710, 376694, 129847.51203390112,6,70
driving, 21193, 621295, 542245.4192126604,6,71
walking, 444579, 599412, 542245.4192126604,6,71
transit, 20405, 662729, 542245.4192126604,6,71
driving, 26483, 791997, 602928.1772717194,6,72
walking, 504713, 670702, 602928.1772717194,6,72
transit, 21407, 959753, 602928.1772717194,6,72
driving, 16952, 471631, 364904.14915414806,6,73
walking, 296045, 399351, 364904.14915414806,6,73
transit, 16670, 509753, 364904.14915414806,6,73
driving, 11995, 357109, 278526.6087650831,6,74
walking, 229746, 315291, 278526.6087650831,6,74
transit, 16622, 525694, 278526.6087650831,6,74
driving, 22984, 695103, 521922.517354201,6,75
walking, 432836, 578632, 521922.517354201,6,75
driving, 64227, 1335533, 1005224.6670028778,6,76
walking, 680283, 1148638, 1005224.6670028778,6,76
driving, 5017, 114321, 103304.24663676468,6,77
walking, 83672, 112261, 103304.24663676468,6,77
transit, 6465, 132285, 103304.24663676468,6,77
driving, 17968, 554571, 421688.2008270105,6,78
walking, 349033, 468469, 421688.2008270105,6,78
transit, 25803, 580403, 421688.2008270105,6,78
driving, 27933, 825975, 616108.2165482872,6,79
walking, 522258, 695024, 616108.2165482872,6,79
transit, 28129, 1016157, 616108.2165482872,6,79
driving, 34759, 1068280, 754641.5435116283,6,80
walking, 661677, 878086, 754641.5435116283,6,80
transit, 30331, 1264772, 754641.5435116283,6,80
driving, 13241, 375946, 335339.77069883374,6,81
walking, 272970, 368171, 335339.77069883374,6,81
transit, 10713, 428070, 335339.77069883374,6,81
driving, 26707, 792451, 629754.858390633,7,8
walking, 532873, 715219, 629754.858390633,7,8
transit, 24457, 1214071, 629754.858390633,7,8
driving, 33991, 967064, 759128.6269520752,7,9
walking, 642418, 862317, 759128.6269520752,7,9
transit, 25145, 1086094, 759128.6269520752,7,9
driving, 27675, 840638, 699877.027237964,7,10
walking, 570474, 769068, 699877.027237964,7,10
transit, 16884, 765617, 699877.027237964,7,10
driving, 23209, 693787, 564827.1551245403,7,11
walking, 469933, 634450, 564827.1551245403,7,11
transit, 17999, 682902, 564827.1551245403,7,11
driving, 11852, 345128, 281803.0011709365,7,12
walking, 237258, 320041, 281803.0011709365,7,12
transit, 13735, 598372, 281803.0011709365,7,12
driving, 18124, 521534, 407568.3093751527,7,13
walking, 343182, 461170, 407568.3093751527,7,13
transit, 12605, 677793, 407568.3093751527,7,13
driving, 19319, 552601, 433060.7620420878,7,14
walking, 364574, 487232, 433060.7620420878,7,14
transit, 21411, 944683, 433060.7620420878,7,14
driving, 29581, 870463, 624585.3765699539,7,15
walking, 573152, 757955, 624585.3765699539,7,15
transit, 26435, 1272938, 624585.3765699539,7,15
driving, 26254, 789623, 629985.4876168792,7,16
walking, 514431, 695200, 629985.4876168792,7,16
transit, 14923, 792285, 629985.4876168792,7,16
driving, 36185, 1081145, 901776.0143855732,7,17
walking, 742262, 998439, 901776.0143855732,7,17
transit, 24497, 1013096, 901776.0143855732,7,17
driving, 19709, 581128, 410571.0668341128,7,18
walking, 359463, 475501, 410571.0668341128,7,18
driving, 12276, 334516, 247795.78384435296,7,19
walking, 212236, 283349, 247795.78384435296,7,19
transit, 12306, 315680, 247795.78384435296,7,19
driving, 23795, 701100, 562714.3707527765,7,20
walking, 459554, 620109, 562714.3707527765,7,20
transit, 15950, 659902, 562714.3707527765,7,20
driving, 21532, 630541, 470814.727935788,7,21
walking, 399691, 536123, 470814.727935788,7,21
transit, 24187, 877448, 470814.727935788,7,21
driving, 17580, 518667, 422217.89904068736,7,22
walking, 350713, 474319, 422217.89904068736,7,22
transit, 15868, 584278, 422217.89904068736,7,22
driving, 26887, 733141, 577739.1153850999,7,23
walking, 489804, 656469, 577739.1153850999,7,23
transit, 30740, 862674, 577739.1153850999,7,23
driving, 26628, 788558, 589884.0428367208,7,24
walking, 534060, 714331, 589884.0428367208,7,24
transit, 27000, 1241989, 589884.0428367208,7,24
driving, 25397, 748647, 589934.5457207493,7,25
walking, 499332, 670229, 589934.5457207493,7,25
transit, 22805, 1166512, 589934.5457207493,7,25
driving, 23384, 691518, 543004.9939617206,7,26
walking, 445666, 600187, 543004.9939617206,7,26
transit, 18745, 715997, 543004.9939617206,7,26
driving, 32770, 962949, 721025.4121053442,7,27
walking, 643908, 850537, 721025.4121053442,7,27
driving, 6079, 164284, 131129.5520196851,7,28
walking, 112145, 150281, 131129.5520196851,7,28
transit, 12224, 216141, 131129.5520196851,7,28
driving, 16935, 486992, 381210.02083347645,7,29
walking, 321247, 432085, 381210.02083347645,7,29
transit, 18797, 886113, 381210.02083347645,7,29
driving, 9205, 244071, 196034.828077124,7,30
walking, 166746, 225093, 196034.828077124,7,30
transit, 11180, 250661, 196034.828077124,7,30
driving, 24785, 728489, 596402.9189401631,7,31
walking, 492543, 661957, 596402.9189401631,7,31
transit, 21392, 694024, 596402.9189401631,7,31
driving, 19905, 581920, 439824.56217370933,7,32
walking, 363294, 489486, 439824.56217370933,7,32
transit, 22882, 825237, 439824.56217370933,7,32
driving, 4918, 117669, 97788.14894807164,7,33
walking, 75645, 103452, 97788.14894807164,7,33
transit, 5263, 111154, 97788.14894807164,7,33
driving, 21368, 636319, 495734.9304859913,7,34
walking, 411422, 554314, 495734.9304859913,7,34
transit, 15450, 595314, 495734.9304859913,7,34
driving, 31627, 949136, 757827.718268207,7,35
walking, 650519, 873289, 757827.718268207,7,35
transit, 31784, 1376416, 757827.718268207,7,35
driving, 17058, 494380, 404892.26357225364,7,36
walking, 336072, 452121, 404892.26357225364,7,36
transit, 10128, 463421, 404892.26357225364,7,36
driving, 6203, 154470, 114570.933401508,7,37
walking, 99142, 131792, 114570.933401508,7,37
transit, 7929, 153368, 114570.933401508,7,37
driving, 18299, 529064, 405690.02202831244,7,38
walking, 339933, 456915, 405690.02202831244,7,38
transit, 15306, 687751, 405690.02202831244,7,38
driving, 17504, 504346, 405523.68483380374,7,39
walking, 336152, 453123, 405523.68483380374,7,39
transit, 10165, 464735, 405523.68483380374,7,39
driving, 18445, 531071, 407698.3264181904,7,40
walking, 341686, 459192, 407698.3264181904,7,40
transit, 16051, 690950, 407698.3264181904,7,40
driving, 19688, 570261, 469528.9186344797,7,41
walking, 390973, 524268, 469528.9186344797,7,41
driving, 31213, 807637, 545794.9295182602,7,42
walking, 586867, 762712, 545794.9295182602,7,42
driving, 17594, 508907, 413340.5566284179,7,43
walking, 343803, 461546, 413340.5566284179,7,43
transit, 11141, 473635, 413340.5566284179,7,43
driving, 24783, 721425, 562904.4483522233,7,44
walking, 483039, 649784, 562904.4483522233,7,44
transit, 20504, 1116516, 562904.4483522233,7,44
driving, 26722, 789354, 599432.1762896932,7,45
walking, 494787, 665989, 599432.1762896932,7,45
transit, 19235, 813145, 599432.1762896932,7,45
driving, 17465, 508424, 408856.59058406844,7,46
walking, 339243, 456959, 408856.59058406844,7,46
transit, 9842, 466869, 408856.59058406844,7,46
driving, 40362, 1216795, 859749.2398402558,7,47
walking, 745928, 1000288, 859749.2398402558,7,47
transit, 28954, 1389391, 859749.2398402558,7,47
driving, 31042, 922125, 722305.0817600178,7,48
walking, 594032, 800379, 722305.0817600178,7,48
transit, 22972, 947970, 722305.0817600178,7,48
driving, 20300, 618585, 500161.5025784852,7,49
walking, 415510, 560435, 500161.5025784852,7,49
transit, 27343, 795939, 500161.5025784852,7,49
driving, 17695, 506511, 405300.97563306865,7,50
walking, 336337, 453126, 405300.97563306865,7,50
transit, 10333, 463020, 405300.97563306865,7,50
driving, 22942, 583079, 433139.61930543353,7,51
walking, 363822, 488848, 433139.61930543353,7,51
transit, 21880, 780092, 433139.61930543353,7,51
driving, 17853, 511498, 408768.39333993813,7,52
walking, 339311, 457176, 408768.39333993813,7,52
transit, 10378, 466913, 408768.39333993813,7,52
driving, 31288, 813767, 558735.7241855401,7,53
walking, 590455, 765733, 558735.7241855401,7,53
driving, 20820, 595194, 474054.90126804955,7,54
walking, 395773, 532646, 474054.90126804955,7,54
transit, 33413, 793101, 474054.90126804955,7,54
driving, 26577, 704482, 541059.1082403162,7,55
walking, 466414, 622383, 541059.1082403162,7,55
driving, 30816, 928893, 755506.0546223851,7,56
walking, 614920, 831298, 755506.0546223851,7,56
transit, 20560, 931775, 755506.0546223851,7,56
driving, 31780, 936725, 563155.7601446812,7,57
walking, 586783, 761244, 563155.7601446812,7,57
transit, 32789, 1397738, 563155.7601446812,7,57
driving, 32249, 818604, 497239.54165592766,7,58
walking, 503313, 639484, 497239.54165592766,7,58
driving, 35554, 1054878, 879182.5926029655,7,59
walking, 715095, 963865, 879182.5926029655,7,59
transit, 23971, 974376, 879182.5926029655,7,59
driving, 20702, 597308, 460714.19625160255,7,60
walking, 393723, 528943, 460714.19625160255,7,60
transit, 23109, 991382, 460714.19625160255,7,60
driving, 18178, 525860, 406134.1598406987,7,61
walking, 340585, 457839, 406134.1598406987,7,61
transit, 26482, 689265, 406134.1598406987,7,61
driving, 31813, 839263, 673938.4830545456,7,62
walking, 563900, 760561, 673938.4830545456,7,62
driving, 16983, 489360, 390810.6983222397,7,63
walking, 323765, 436734, 390810.6983222397,7,63
transit, 9329, 463670, 390810.6983222397,7,63
driving, 13837, 407088, 272577.47148534947,7,64
walking, 230539, 309485, 272577.47148534947,7,64
transit, 19293, 619581, 272577.47148534947,7,64
driving, 33361, 994123, 829818.8951525871,7,65
walking, 677820, 913397, 829818.8951525871,7,65
transit, 21499, 908898, 829818.8951525871,7,65
driving, 14984, 443898, 354002.7274446286,7,66
walking, 298710, 402866, 354002.7274446286,7,66
transit, 15606, 606742, 354002.7274446286,7,66
driving, 29497, 868453, 627278.245088849,7,67
walking, 573382, 756693, 627278.245088849,7,67
transit, 27886, 1268154, 627278.245088849,7,67
driving, 17072, 496114, 401025.843189838,7,68
walking, 334227, 449629, 401025.843189838,7,68
transit, 10355, 468041, 401025.843189838,7,68
driving, 17408, 504230, 403893.32724707143,7,69
walking, 335020, 451652, 403893.32724707143,7,69
transit, 9499, 460486, 403893.32724707143,7,69
driving, 29156, 861659, 667583.7313935347,7,70
walking, 549260, 739632, 667583.7313935347,7,70
transit, 20535, 890955, 667583.7313935347,7,70
driving, 13151, 361740, 257037.53124981816,7,71
walking, 218893, 293432, 257037.53124981816,7,71
transit, 12439, 412851, 257037.53124981816,7,71
driving, 17589, 477549, 362931.3697702871,7,72
walking, 316803, 419096, 362931.3697702871,7,72
driving, 19177, 573196, 424348.5750067348,7,73
walking, 351980, 474621, 424348.5750067348,7,73
transit, 13835, 540349, 424348.5750067348,7,73
driving, 34188, 976356, 764507.976125743,7,74
walking, 647040, 868372, 764507.976125743,7,74
transit, 26727, 1094792, 764507.976125743,7,74
driving, 17291, 505610, 388967.70100505673,7,75
walking, 327940, 440804, 388967.70100505673,7,75
driving, 55463, 1013673, 746102.1361577084,7,76
walking, 660122, 997776, 746102.1361577084,7,76
driving, 31768, 952021, 786224.1355357012,7,77
walking, 639724, 863777, 786224.1355357012,7,77
transit, 19590, 855336, 786224.1355357012,7,77
driving, 32264, 923534, 707123.3760430444,7,78
walking, 617116, 818777, 707123.3760430444,7,78
transit, 34788, 1291204, 707123.3760430444,7,78
driving, 19426, 522922, 395911.58613035805,7,79
walking, 350440, 462193, 395911.58613035805,7,79
driving, 30105, 887377, 621543.669544074,7,80
walking, 571018, 755249, 621543.669544074,7,80
transit, 29296, 1292667, 621543.669544074,7,80
driving, 17379, 493652, 403614.7347759576,7,81
walking, 335279, 450882, 403614.7347759576,7,81
transit, 10578, 462376, 403614.7347759576,7,81
driving, 15728, 479960, 380593.27647469443,8,9
walking, 336940, 449041, 380593.27647469443,8,9
transit, 17787, 506339, 380593.27647469443,8,9
driving, 30068, 913456, 659522.9576293897,8,10
walking, 570085, 759762, 659522.9576293897,8,10
transit, 24016, 1052068, 659522.9576293897,8,10
driving, 31072, 927534, 716557.0447178645,8,11
walking, 623582, 835395, 716557.0447178645,8,11
transit, 25311, 971561, 716557.0447178645,8,11
driving, 25514, 784282, 629060.062249123,8,12
walking, 539410, 725137, 629060.062249123,8,12
transit, 19067, 888435, 629060.062249123,8,12
driving, 32052, 988288, 785373.6975084896,8,13
walking, 667628, 891298, 785373.6975084896,8,13
transit, 18957, 968421, 785373.6975084896,8,13
driving, 11126, 319668, 208164.12710314526,8,14
walking, 198790, 252740, 208164.12710314526,8,14
transit, 13663, 375863, 208164.12710314526,8,14
driving, 8720, 233095, 174421.9356726845,8,15
walking, 159560, 212065, 174421.9356726845,8,15
transit, 13947, 245642, 174421.9356726845,8,15
driving, 25945, 774781, 551878.4355659207,8,16
walking, 482966, 641228, 551878.4355659207,8,16
transit, 22295, 1078736, 551878.4355659207,8,16
driving, 36860, 1119818, 838263.384849739,8,17
walking, 719635, 959154, 838263.384849739,8,17
transit, 31869, 1299547, 838263.384849739,8,17
driving, 10098, 296698, 227339.60283715706,8,18
walking, 209835, 280363, 227339.60283715706,8,18
transit, 12610, 327172, 227339.60283715706,8,18
driving, 16715, 490152, 423082.0735430174,8,19
walking, 356374, 477346, 423082.0735430174,8,19
transit, 20218, 510226, 423082.0735430174,8,19
driving, 25724, 758175, 566958.0693991662,8,20
walking, 504199, 666699, 566958.0693991662,8,20
transit, 19962, 982277, 566958.0693991662,8,20
driving, 12257, 336493, 251153.90206378585,8,21
walking, 236320, 307232, 251153.90206378585,8,21
transit, 18839, 523160, 251153.90206378585,8,21
driving, 30727, 895427, 711589.3225293125,8,22
walking, 603319, 804008, 711589.3225293125,8,22
transit, 20780, 874859, 711589.3225293125,8,22
driving, 17565, 528189, 325710.3430589448,8,23
walking, 301693, 393098, 325710.3430589448,8,23
driving, 5767, 151190, 125239.83085778363,8,24
walking, 103984, 139668, 125239.83085778363,8,24
transit, 12892, 214675, 125239.83085778363,8,24
driving, 2539, 53913, 45655.744488299715,8,25
walking, 36759, 49023, 45655.744488299715,8,25
transit, 3397, 52166, 45655.744488299715,8,25
driving, 22430, 664297, 489521.9252915046,8,26
walking, 443218, 585039, 489521.9252915046,8,26
transit, 21017, 1004546, 489521.9252915046,8,26
driving, 6836, 173850, 137098.05075686434,8,27
walking, 119743, 159385, 137098.05075686434,8,27
driving, 24932, 755281, 640370.5749850172,8,28
walking, 531101, 714325, 640370.5749850172,8,28
transit, 24067, 1064623, 640370.5749850172,8,28
driving, 10710, 306547, 253840.88715629472,8,29
walking, 216354, 287666, 253840.88715629472,8,29
transit, 10029, 317225, 253840.88715629472,8,29
driving, 18751, 555028, 439622.88220107974,8,30
walking, 369092, 492079, 439622.88220107974,8,30
transit, 19272, 591885, 439622.88220107974,8,30
driving, 30538, 921934, 701117.8809256507,8,31
walking, 610064, 811723, 701117.8809256507,8,31
transit, 24924, 982683, 701117.8809256507,8,31
driving, 21149, 630911, 504567.08241313783,8,32
walking, 441910, 588812, 504567.08241313783,8,32
transit, 20294, 862344, 504567.08241313783,8,32
driving, 22940, 678518, 534126.0444037545,8,33
walking, 461872, 617739, 534126.0444037545,8,33
transit, 21935, 706594, 534126.0444037545,8,33
driving, 28878, 866095, 683741.3000731787,8,34
walking, 585383, 782723, 683741.3000731787,8,34
transit, 21682, 884005, 683741.3000731787,8,34
driving, 5693, 160037, 130421.70293000796,8,35
walking, 118514, 159031, 130421.70293000796,8,35
transit, 8556, 164084, 130421.70293000796,8,35
driving, 24767, 742351, 595961.7050740332,8,36
walking, 513392, 681509, 595961.7050740332,8,36
transit, 16036, 751682, 595961.7050740332,8,36
driving, 23292, 699640, 593338.8112824647,8,37
walking, 494604, 664887, 593338.8112824647,8,37
transit, 21692, 1071552, 593338.8112824647,8,37
driving, 32302, 997684, 792217.756543029,8,38
walking, 675215, 901018, 792217.756543029,8,38
transit, 20278, 978377, 792217.756543029,8,38
driving, 26144, 762624, 608633.9762808954,8,39
walking, 521483, 692500, 608633.9762808954,8,39
transit, 15437, 753394, 608633.9762808954,8,39
driving, 32448, 999678, 794154.8446107279,8,40
walking, 676622, 903165, 794154.8446107279,8,40
transit, 21083, 981576, 794154.8446107279,8,40
driving, 25875, 742159, 606884.836720527,8,41
walking, 521473, 696794, 606884.836720527,8,41
driving, 11662, 319592, 260657.93416741228,8,42
walking, 227725, 300008, 260657.93416741228,8,42
transit, 30067, 394239, 260657.93416741228,8,42
driving, 24802, 741663, 594312.3769409927,8,43
walking, 514064, 682945, 594312.3769409927,8,43
transit, 16233, 764508, 594312.3769409927,8,43
driving, 4338, 95593, 84534.31079543129,8,44
walking, 69077, 92862, 84534.31079543129,8,44
transit, 6216, 100788, 84534.31079543129,8,44
driving, 23363, 725350, 433641.2250714535,8,45
walking, 387256, 511940, 433641.2250714535,8,45
transit, 22767, 1065633, 433641.2250714535,8,45
driving, 25482, 755953, 604012.8525907387,8,46
walking, 520580, 691632, 604012.8525907387,8,46
transit, 15294, 753771, 604012.8525907387,8,46
driving, 14428, 427696, 345045.60608753463,8,47
walking, 294523, 392170, 345045.60608753463,8,47
transit, 19169, 464954, 345045.60608753463,8,47
driving, 21498, 659428, 488970.8523362139,8,48
walking, 424113, 564832, 488970.8523362139,8,48
transit, 27301, 700819, 488970.8523362139,8,48
driving, 33963, 1057739, 832629.2490581198,8,49
walking, 704278, 940732, 832629.2490581198,8,49
transit, 24799, 1080388, 832629.2490581198,8,49
driving, 25877, 751783, 605012.0145771039,8,50
walking, 519220, 689640, 605012.0145771039,8,50
transit, 16085, 750838, 605012.0145771039,8,50
driving, 17862, 516357, 404738.32263297547,8,51
walking, 362746, 481192, 404738.32263297547,8,51
transit, 22592, 972511, 404738.32263297547,8,51
driving, 25617, 748110, 602205.1955501869,8,52
walking, 519023, 688782, 602205.1955501869,8,52
transit, 16201, 755606, 602205.1955501869,8,52
driving, 10892, 307568, 260679.66976688482,8,53
walking, 224880, 298991, 260679.66976688482,8,53
transit, 19545, 381465, 260679.66976688482,8,53
driving, 35131, 1067904, 837138.9426293987,8,54
walking, 704677, 940934, 837138.9426293987,8,54
transit, 33345, 1074024, 837138.9426293987,8,54
driving, 13872, 331903, 231502.9407319311,8,55
walking, 233683, 301270, 231502.9407319311,8,55
driving, 28596, 885600, 627261.0915697011,8,56
walking, 548707, 732139, 627261.0915697011,8,56
transit, 26472, 1227448, 627261.0915697011,8,56
driving, 10919, 299357, 252743.20768433364,8,57
walking, 216982, 288654, 252743.20768433364,8,57
transit, 18501, 370418, 252743.20768433364,8,57
driving, 13401, 321443, 229957.3435741609,8,58
walking, 212665, 275484, 229957.3435741609,8,58
driving, 34493, 1053371, 789095.2197266504,8,59
walking, 673535, 898751, 789095.2197266504,8,59
transit, 30983, 1269667, 789095.2197266504,8,59
driving, 7359, 201948, 169107.15823656673,8,60
